customer_id,customer_name,segment,city,state,region
CU-100934,Elizabeth Davis,Corporate,Austin,TX,Central
CU-100935,Patricia Gonzalez,Corporate,Phoenix,AZ,South
CU-100936,John Garcia,Consumer,Philadelphia,PA,West
CU-100937,William Wilson,Corporate,Columbus,OH,West
CU-100938,Elizabeth Davis,Corporate,Austin,TX,Central
CU-100939,Elizabeth Rodriguez,Consumer,San Jose,CA,West
CU-100940,William Wilson,Consumer,Chicago,IL,West
CU-100941,Michael Lopez,Consumer,Dallas,TX,East
CU-100942,John Wilson,Home Office,Indianapolis,IN,South
CU-100943,Sarah Rodriguez,Corporate,San Antonio,TX,South
CU-100944,Patricia Miller,Consumer,Phoenix,AZ,Central
CU-100945,Joseph Rodriguez,Home Office,Phoenix,AZ,East
CU-100946,Patricia Rodriguez,Consumer,Fort Worth,TX,West
CU-100947,David Davis,Consumer,Philadelphia,PA,West
CU-100948,Elizabeth Garcia,Consumer,Phoenix,AZ,West
CU-100949,Jennifer Johnson,Corporate,San Francisco,CA,Central
CU-100950,Sarah Hernandez,Consumer,San Diego,CA,Central
CU-100951,Elizabeth Anderson,Corporate,Fort Worth,TX,East
CU-100952,James Johnson,Home Office,Los Angeles,CA,Central
CU-100953,Lisa Miller,Home Office,Dallas,TX,South
CU-100954,Michael Rodriguez,Corporate,Jacksonville,FL,South
CU-100955,Richard Garcia,Corporate,San Diego,CA,South
CU-100956,John Rodriguez,Consumer,San Francisco,CA,South
CU-100957,Jennifer Johnson,Home Office,Philadelphia,PA,Central
CU-100958,David Williams,Consumer,San Antonio,TX,Central
CU-100959,Jennifer Miller,Corporate,Houston,TX,East
CU-100960,Elizabeth Davis,Consumer,San Francisco,CA,West
CU-100961,John Brown,Consumer,Columbus,OH,West
CU-100962,David Hernandez,Home Office,Philadelphia,PA,East
CU-100963,Sarah Williams,Corporate,Phoenix,AZ,West
CU-100964,Richard Martinez,Home Office,Indianapolis,IN,East
CU-100965,Michael Brown,Corporate,San Jose,CA,South
CU-100966,Lisa Brown,Corporate,San Francisco,CA,West
CU-100967,William Williams,Home Office,Philadelphia,PA,Central
CU-100968,Michael Brown,Corporate,Charlotte,NC,South
CU-100969,Emma Smith,Consumer,Phoenix,AZ,South
CU-100970,Emma Williams,Corporate,Phoenix,AZ,East
CU-100971,Emma Johnson,Corporate,Seattle,WA,West
CU-100972,John Anderson,Home Office,Seattle,WA,South
CU-100973,Linda Garcia,Consumer,Indianapolis,IN,South
CU-100974,Elizabeth Gonzalez,Corporate,San Diego,CA,Central
CU-100975,Linda Williams,Corporate,Houston,TX,South
CU-100976,Michael Jones,Home Office,San Diego,CA,South
CU-100977,Robert Smith,Home Office,Dallas,TX,East
CU-100978,Emma Rodriguez,Consumer,Indianapolis,IN,South
CU-100979,James Miller,Corporate,San Antonio,TX,East
CU-100980,Linda Hernandez,Home Office,Phoenix,AZ,Central
CU-100981,Linda Martinez,Corporate,Dallas,TX,Central
CU-100982,Robert Miller,Home Office,Fort Worth,TX,South
CU-100983,Patricia Rodriguez,Home Office,Philadelphia,PA,South
CU-100984,Mary Martinez,Corporate,Dallas,TX,South
CU-100985,Emma Lopez,Consumer,Phoenix,AZ,South
CU-100986,Emma Brown,Home Office,Philadelphia,PA,South
CU-100987,Sarah Williams,Corporate,Austin,TX,East
CU-100988,David Davis,Home Office,Chicago,IL,South
CU-100989,Michael Jones,Consumer,Chicago,IL,Central
CU-100990,Sarah Lopez,Corporate,Chicago,IL,South
CU-100991,Mary Lopez,Home Office,Indianapolis,IN,East
CU-100992,Elizabeth Davis,Consumer,Philadelphia,PA,West
CU-100993,Mary Brown,Consumer,Indianapolis,IN,West
CU-100994,Sarah Garcia,Consumer,Philadelphia,PA,East
CU-100995,Michael Jones,Corporate,Philadelphia,PA,Central
CU-100996,Richard Martinez,Consumer,Fort Worth,TX,East
CU-100997,Michael Rodriguez,Corporate,Chicago,IL,Central
CU-100998,William Brown,Home Office,Jacksonville,FL,West
CU-100999,Richard Martinez,Consumer,Charlotte,NC,Central
CU-101000,Linda Rodriguez,Consumer,Philadelphia,PA,East
CU-101001,Mary Garcia,Consumer,Indianapolis,IN,Central
CU-101002,William Lopez,Corporate,Seattle,WA,South
CU-101003,Jennifer Gonzalez,Corporate,San Francisco,CA,South
CU-101004,John Davis,Consumer,Charlotte,NC,Central
CU-101005,Richard Hernandez,Consumer,Chicago,IL,West
CU-101006,Linda Garcia,Home Office,Austin,TX,East
CU-101007,Jennifer Jones,Consumer,Dallas,TX,South
CU-101008,Michael Rodriguez,Consumer,Austin,TX,South
CU-101009,Patricia Brown,Home Office,Austin,TX,Central
CU-101010,Robert Davis,Home Office,Philadelphia,PA,West
CU-101011,Jennifer Wilson,Corporate,San Diego,CA,West
CU-101012,Robert Wilson,Consumer,San Diego,CA,Central
CU-101013,Emma Johnson,Consumer,Phoenix,AZ,South
CU-101014,Sarah Wilson,Corporate,New York,NY,Central
CU-101015,Elizabeth Anderson,Home Office,Austin,TX,Central
CU-101016,Lisa Gonzalez,Home Office,San Francisco,CA,Central
CU-101017,Jennifer Gonzalez,Home Office,Fort Worth,TX,West
CU-101018,Linda Davis,Home Office,Los Angeles,CA,East
CU-101019,Patricia Miller,Home Office,Indianapolis,IN,West
CU-101020,Emma Lopez,Home Office,Charlotte,NC,South
CU-101021,John Smith,Home Office,Austin,TX,West
CU-101022,Emma Garcia,Corporate,Fort Worth,TX,Central
CU-101023,William Brown,Corporate,Philadelphia,PA,South
CU-101024,Patricia Williams,Corporate,Austin,TX,South
CU-101025,Linda Lopez,Corporate,San Antonio,TX,Central
CU-101026,William Davis,Consumer,Fort Worth,TX,West
CU-101027,Emma Lopez,Corporate,San Diego,CA,West
CU-101028,Linda Wilson,Corporate,Seattle,WA,West
CU-101029,David Davis,Consumer,Phoenix,AZ,West
CU-101030,Elizabeth Williams,Home Office,Columbus,OH,Central
CU-101031,Mary Jones,Home Office,San Francisco,CA,East
CU-101032,Emma Lopez,Consumer,Fort Worth,TX,East
CU-101033,William Davis,Home Office,San Antonio,TX,East
CU-101034,James Jones,Corporate,Charlotte,NC,Central
CU-101035,William Garcia,Consumer,Seattle,WA,South
CU-101036,Patricia Wilson,Home Office,Houston,TX,West
CU-101037,Lisa Gonzalez,Corporate,Seattle,WA,Central
CU-101038,Elizabeth Gonzalez,Home Office,Austin,TX,South
CU-101039,Richard Martinez,Corporate,Chicago,IL,South
CU-101040,Lisa Hernandez,Corporate,Phoenix,AZ,South
CU-101041,Michael Johnson,Consumer,Fort Worth,TX,Central
CU-101042,James Garcia,Home Office,San Diego,CA,Central
CU-101043,Richard Jones,Corporate,Dallas,TX,Central
CU-101044,Joseph Miller,Consumer,Indianapolis,IN,West
CU-101045,David Lopez,Consumer,New York,NY,Central
CU-101046,Robert Williams,Corporate,Chicago,IL,East
CU-101047,Michael Anderson,Corporate,Houston,TX,East
CU-101048,Richard Rodriguez,Consumer,New York,NY,East
CU-101049,David Johnson,Home Office,Dallas,TX,South
CU-101050,Jennifer Brown,Home Office,San Jose,CA,Central
CU-101051,David Williams,Home Office,Charlotte,NC,West
CU-101052,Sarah Hernandez,Corporate,New York,NY,Central
CU-101053,Joseph Wilson,Home Office,San Francisco,CA,Central
CU-101054,Joseph Williams,Home Office,Seattle,WA,West
CU-101055,Linda Rodriguez,Home Office,Charlotte,NC,Central
CU-101056,Elizabeth Rodriguez,Consumer,Jacksonville,FL,East
CU-101057,Mary Garcia,Corporate,Charlotte,NC,Central
CU-101058,Mary Smith,Consumer,Phoenix,AZ,West
CU-101059,Mary Davis,Home Office,Jacksonville,FL,East
CU-101060,Elizabeth Jones,Consumer,San Francisco,CA,South
CU-101061,Jennifer Gonzalez,Consumer,San Jose,CA,Central
CU-101062,Linda Anderson,Home Office,San Antonio,TX,South
CU-101063,Jennifer Williams,Home Office,Fort Worth,TX,South
CU-101064,Jennifer Jones,Consumer,Fort Worth,TX,South
CU-101065,William Jones,Home Office,San Diego,CA,Central
CU-101066,Robert Wilson,Consumer,Columbus,OH,West
CU-101067,Mary Johnson,Home Office,Phoenix,AZ,South
CU-101068,William Lopez,Home Office,Charlotte,NC,South
CU-101069,James Smith,Consumer,San Antonio,TX,East
CU-101070,John Williams,Consumer,Seattle,WA,Central
CU-101071,David Lopez,Corporate,Dallas,TX,East
CU-101072,Michael Williams,Consumer,San Diego,CA,South
CU-101073,James Miller,Corporate,San Antonio,TX,South
CU-101074,Joseph Lopez,Consumer,Jacksonville,FL,Central
CU-101075,David Smith,Corporate,Chicago,IL,South
CU-101076,Elizabeth Williams,Consumer,Chicago,IL,Central
CU-101077,John Johnson,Home Office,Fort Worth,TX,West
CU-101078,Joseph Brown,Home Office,Fort Worth,TX,East
CU-101079,Joseph Lopez,Consumer,San Antonio,TX,West
CU-101080,Richard Hernandez,Corporate,San Francisco,CA,Central
CU-101081,Sarah Lopez,Home Office,Philadelphia,PA,East
CU-101082,Elizabeth Hernandez,Corporate,Dallas,TX,West
CU-101083,Sarah Wilson,Home Office,Jacksonville,FL,West
CU-101084,Jennifer Hernandez,Corporate,Houston,TX,Central
CU-101085,Lisa Gonzalez,Corporate,New York,NY,East
CU-101086,Jennifer Smith,Consumer,Fort Worth,TX,South
CU-101087,Patricia Gonzalez,Consumer,Phoenix,AZ,West
CU-101088,Elizabeth Johnson,Home Office,Philadelphia,PA,Central
CU-101089,Sarah Garcia,Home Office,Los Angeles,CA,West
CU-101090,Emma Williams,Corporate,Seattle,WA,West
CU-101091,Patricia Gonzalez,Corporate,Austin,TX,West
CU-101092,Richard Garcia,Home Office,New York,NY,West
CU-101093,Sarah Davis,Home Office,Dallas,TX,South
CU-101094,Mary Rodriguez,Home Office,Seattle,WA,South
CU-101095,Lisa Rodriguez,Corporate,San Antonio,TX,Central
CU-101096,William Wilson,Home Office,Charlotte,NC,West
CU-101097,David Davis,Corporate,Chicago,IL,Central
CU-101098,Patricia Davis,Consumer,Seattle,WA,South
CU-101099,John Martinez,Corporate,Philadelphia,PA,West
CU-101100,Michael Hernandez,Home Office,Austin,TX,South
CU-101101,Elizabeth Gonzalez,Home Office,San Antonio,TX,West
CU-101102,James Miller,Home Office,San Jose,CA,Central
CU-101103,Emma Rodriguez,Home Office,Houston,TX,East
CU-101104,David Williams,Consumer,Los Angeles,CA,West
CU-101105,Elizabeth Brown,Consumer,Houston,TX,East
CU-101106,Elizabeth Rodriguez,Home Office,Fort Worth,TX,Central
CU-101107,Patricia Brown,Home Office,Los Angeles,CA,East
CU-101108,Robert Hernandez,Corporate,New York,NY,East
CU-101109,Sarah Garcia,Home Office,Charlotte,NC,South
CU-101110,Sarah Wilson,Home Office,Jacksonville,FL,Central
CU-101111,Sarah Lopez,Consumer,Indianapolis,IN,Central
CU-101112,Robert Rodriguez,Consumer,Chicago,IL,East
CU-101113,Richard Brown,Consumer,San Diego,CA,West
CU-101114,Linda Lopez,Consumer,Philadelphia,PA,Central
CU-101115,Linda Anderson,Consumer,Charlotte,NC,West
CU-101116,Richard Rodriguez,Corporate,Philadelphia,PA,West
CU-101117,Joseph Anderson,Corporate,Seattle,WA,Central
CU-101118,James Wilson,Corporate,Seattle,WA,South
CU-101119,James Martinez,Consumer,Columbus,OH,West
CU-101120,William Garcia,Corporate,Fort Worth,TX,South
CU-101121,John Lopez,Consumer,Fort Worth,TX,Central
CU-101122,David Anderson,Corporate,New York,NY,East
CU-101123,Jennifer Brown,Corporate,San Jose,CA,East
CU-101124,David Johnson,Consumer,Dallas,TX,South
CU-101125,David Williams,Corporate,Jacksonville,FL,Central
CU-101126,Jennifer Jones,Corporate,San Diego,CA,East
CU-101127,Robert Lopez,Consumer,Fort Worth,TX,Central
CU-101128,Lisa Davis,Home Office,San Francisco,CA,East
CU-101129,Sarah Lopez,Home Office,San Jose,CA,South
CU-101130,Sarah Anderson,Corporate,Chicago,IL,Central
CU-101131,Linda Anderson,Consumer,Columbus,OH,West
CU-101132,Richard Smith,Corporate,New York,NY,East
CU-101133,David Garcia,Home Office,Austin,TX,West
CU-101134,Sarah Hernandez,Home Office,Phoenix,AZ,South
CU-101135,Michael Brown,Corporate,Charlotte,NC,Central
CU-101136,David Williams,Corporate,Fort Worth,TX,East
CU-101137,Sarah Rodriguez,Corporate,San Francisco,CA,Central
CU-101138,Richard Rodriguez,Corporate,Chicago,IL,West
CU-101139,Elizabeth Rodriguez,Consumer,Phoenix,AZ,South
CU-101140,Robert Rodriguez,Home Office,Fort Worth,TX,West
CU-101141,Michael Jones,Corporate,San Diego,CA,Central
CU-101142,Emma Hernandez,Corporate,Chicago,IL,South
CU-101143,Patricia Brown,Corporate,Jacksonville,FL,Central
CU-101144,Mary Williams,Corporate,New York,NY,South
CU-101145,Joseph Smith,Consumer,Phoenix,AZ,West
CU-101146,David Gonzalez,Home Office,Jacksonville,FL,East
CU-101147,Sarah Brown,Home Office,Houston,TX,West
CU-101148,John Garcia,Home Office,San Jose,CA,East
CU-101149,Joseph Davis,Consumer,San Jose,CA,Central
CU-101150,Robert Brown,Home Office,San Antonio,TX,Central
CU-101151,Elizabeth Martinez,Home Office,Seattle,WA,West
CU-101152,Richard Martinez,Home Office,New York,NY,East
CU-101153,Lisa Smith,Corporate,Dallas,TX,West
CU-101154,Sarah Davis,Home Office,Dallas,TX,East
CU-101155,Richard Hernandez,Corporate,Chicago,IL,Central
CU-101156,John Jones,Home Office,Houston,TX,South
CU-101157,Richard Rodriguez,Home Office,San Diego,CA,East
CU-101158,Elizabeth Wilson,Home Office,Austin,TX,East
CU-101159,Robert Rodriguez,Corporate,Philadelphia,PA,East
CU-101160,Jennifer Anderson,Home Office,Los Angeles,CA,Central
CU-101161,Elizabeth Miller,Home Office,Austin,TX,West
CU-101162,Patricia Hernandez,Corporate,New York,NY,Central
CU-101163,Jennifer Rodriguez,Corporate,San Jose,CA,East
CU-101164,Richard Anderson,Consumer,Dallas,TX,Central
CU-101165,David Garcia,Corporate,San Diego,CA,West
CU-101166,Richard Rodriguez,Home Office,Chicago,IL,West
CU-101167,Jennifer Martinez,Consumer,Columbus,OH,South
CU-101168,James Davis,Home Office,San Jose,CA,West
CU-101169,David Martinez,Home Office,San Antonio,TX,West
CU-101170,Mary Lopez,Home Office,Phoenix,AZ,West
CU-101171,David Hernandez,Home Office,Columbus,OH,West
CU-101172,Michael Rodriguez,Home Office,Austin,TX,East
CU-101173,James Wilson,Consumer,Philadelphia,PA,East
CU-101174,Linda Miller,Corporate,Austin,TX,South
CU-101175,David Gonzalez,Consumer,Dallas,TX,East
CU-101176,Lisa Smith,Home Office,Phoenix,AZ,Central
CU-101177,Jennifer Brown,Home Office,San Diego,CA,East
CU-101178,Michael Lopez,Corporate,Jacksonville,FL,West
CU-101179,Elizabeth Lopez,Home Office,Indianapolis,IN,Central
CU-101180,Richard Davis,Corporate,Philadelphia,PA,West
CU-101181,Robert Brown,Consumer,Philadelphia,PA,South
CU-101182,William Miller,Consumer,New York,NY,West
CU-101183,Michael Williams,Corporate,San Antonio,TX,South
CU-101184,Joseph Anderson,Consumer,Austin,TX,South
CU-101185,Sarah Martinez,Home Office,Fort Worth,TX,South
CU-101186,Richard Martinez,Home Office,Austin,TX,East
CU-101187,Emma Davis,Corporate,Indianapolis,IN,East
CU-101188,Richard Lopez,Consumer,San Diego,CA,South
CU-101189,Sarah Brown,Corporate,Indianapolis,IN,South
CU-101190,Mary Gonzalez,Corporate,Fort Worth,TX,South
CU-101191,Linda Jones,Home Office,Philadelphia,PA,East
CU-101192,David Davis,Home Office,Indianapolis,IN,South
CU-101193,Emma Williams,Home Office,Chicago,IL,West
CU-101194,Linda Garcia,Corporate,Fort Worth,TX,East
CU-101195,Joseph Martinez,Home Office,Philadelphia,PA,West
CU-101196,Michael Jones,Corporate,Charlotte,NC,West
CU-101197,Michael Johnson,Home Office,Houston,TX,South
CU-101198,Michael Rodriguez,Home Office,Jacksonville,FL,South
CU-101199,Lisa Miller,Home Office,Indianapolis,IN,South
CU-101200,Lisa Anderson,Corporate,Los Angeles,CA,West
CU-101201,David Williams,Home Office,Philadelphia,PA,East
CU-101202,Mary Jones,Home Office,Columbus,OH,South
CU-101203,Lisa Johnson,Consumer,San Jose,CA,West
CU-101204,William Smith,Corporate,New York,NY,South
CU-101205,John Martinez,Corporate,San Francisco,CA,West
CU-101206,Elizabeth Davis,Corporate,San Antonio,TX,South
CU-101207,John Brown,Home Office,Chicago,IL,Central
CU-101208,Robert Smith,Consumer,Seattle,WA,West
CU-101209,Patricia Smith,Consumer,Los Angeles,CA,East
CU-101210,James Anderson,Consumer,San Jose,CA,East
CU-101211,Linda Williams,Consumer,Houston,TX,Central
CU-101212,Lisa Davis,Home Office,Seattle,WA,Central
CU-101213,Michael Gonzalez,Corporate,Los Angeles,CA,Central
CU-101214,Richard Wilson,Consumer,Jacksonville,FL,South
CU-101215,Michael Jones,Corporate,Seattle,WA,West
CU-101216,William Garcia,Home Office,Houston,TX,South
CU-101217,Robert Lopez,Consumer,Indianapolis,IN,East
CU-101218,Michael Davis,Home Office,Houston,TX,Central
CU-101219,James Jones,Home Office,Columbus,OH,Central
CU-101220,Elizabeth Rodriguez,Home Office,Phoenix,AZ,South
CU-101221,Lisa Anderson,Home Office,San Francisco,CA,West
CU-101222,Robert Smith,Consumer,San Jose,CA,East
CU-101223,Emma Lopez,Consumer,Charlotte,NC,South
CU-101224,Sarah Garcia,Corporate,Columbus,OH,West
CU-101225,Robert Lopez,Corporate,New York,NY,Central
CU-101226,Mary Jones,Home Office,Chicago,IL,Central
CU-101227,Emma Hernandez,Corporate,New York,NY,Central
CU-101228,John Wilson,Consumer,Fort Worth,TX,West
CU-101229,James Anderson,Home Office,Austin,TX,South
CU-101230,Sarah Hernandez,Consumer,San Francisco,CA,South
CU-101231,Joseph Anderson,Home Office,Phoenix,AZ,Central
CU-101232,Linda Anderson,Home Office,Charlotte,NC,East
CU-101233,Mary Martinez,Home Office,Indianapolis,IN,Central
CU-101234,John Brown,Home Office,Seattle,WA,Central
CU-101235,Michael Williams,Corporate,Jacksonville,FL,East
CU-101236,Richard Hernandez,Home Office,Austin,TX,West
CU-101237,Lisa Martinez,Consumer,Fort Worth,TX,Central
CU-101238,Sarah Jones,Corporate,Austin,TX,East
CU-101239,Jennifer Garcia,Corporate,San Francisco,CA,Central
CU-101240,Mary Williams,Consumer,San Antonio,TX,Central
CU-101241,Robert Anderson,Consumer,Los Angeles,CA,South
CU-101242,John Gonzalez,Corporate,Indianapolis,IN,West
CU-101243,James Anderson,Corporate,San Antonio,TX,Central
CU-101244,David Gonzalez,Consumer,Austin,TX,West
CU-101245,Sarah Davis,Corporate,San Antonio,TX,East
CU-101246,Mary Anderson,Consumer,New York,NY,East
CU-101247,Joseph Anderson,Consumer,Austin,TX,East
CU-101248,Mary Smith,Home Office,Indianapolis,IN,Central
CU-101249,James Brown,Consumer,San Antonio,TX,Central
CU-101250,James Gonzalez,Corporate,Dallas,TX,East
CU-101251,David Williams,Corporate,Dallas,TX,East
CU-101252,Emma Brown,Home Office,New York,NY,Central
CU-101253,James Jones,Consumer,Seattle,WA,Central
CU-101254,Lisa Johnson,Corporate,San Diego,CA,Central
CU-101255,Joseph Smith,Consumer,Seattle,WA,East
CU-101256,Sarah Johnson,Corporate,San Francisco,CA,East
CU-101257,Linda Miller,Consumer,Chicago,IL,South
CU-101258,Mary Garcia,Consumer,Jacksonville,FL,East
CU-101259,David Johnson,Home Office,Charlotte,NC,South
CU-101260,Joseph Jones,Home Office,Houston,TX,South
CU-101261,Jennifer Brown,Consumer,San Francisco,CA,Central
CU-101262,Richard Williams,Home Office,Jacksonville,FL,Central
CU-101263,Joseph Davis,Consumer,Austin,TX,East
CU-101264,Emma Garcia,Corporate,San Francisco,CA,South
CU-101265,Mary Gonzalez,Corporate,Philadelphia,PA,West
CU-101266,Emma Miller,Home Office,Indianapolis,IN,East
CU-101267,Michael Gonzalez,Corporate,Austin,TX,South
CU-101268,Linda Brown,Home Office,Fort Worth,TX,West
CU-101269,Lisa Davis,Corporate,Seattle,WA,East
CU-101270,Robert Wilson,Home Office,Austin,TX,South
CU-101271,James Rodriguez,Home Office,Columbus,OH,West
CU-101272,Michael Lopez,Home Office,Philadelphia,PA,South
CU-101273,Joseph Garcia,Home Office,Houston,TX,East
CU-101274,Lisa Jones,Corporate,Charlotte,NC,East
CU-101275,Richard Garcia,Corporate,Houston,TX,East
CU-101276,Robert Wilson,Consumer,Chicago,IL,East
CU-101277,David Davis,Home Office,Phoenix,AZ,Central
CU-101278,Joseph Brown,Consumer,Fort Worth,TX,Central
CU-101279,Mary Anderson,Corporate,San Jose,CA,Central
CU-101280,John Martinez,Home Office,Chicago,IL,South
CU-101281,Mary Smith,Corporate,Phoenix,AZ,East
CU-101282,Patricia Johnson,Corporate,New York,NY,East
CU-101283,Linda Lopez,Home Office,San Diego,CA,South
CU-101284,Richard Miller,Corporate,Austin,TX,South
CU-101285,Robert Hernandez,Consumer,Seattle,WA,South
CU-101286,Robert Rodriguez,Corporate,Phoenix,AZ,Central
CU-101287,David Jones,Home Office,Columbus,OH,West
CU-101288,John Johnson,Home Office,Phoenix,AZ,East
CU-101289,Elizabeth Hernandez,Corporate,Phoenix,AZ,West
CU-101290,David Hernandez,Corporate,Chicago,IL,South
CU-101291,Lisa Davis,Home Office,Columbus,OH,South
CU-101292,Joseph Miller,Corporate,Seattle,WA,West
CU-101293,Linda Martinez,Consumer,Philadelphia,PA,South
CU-101294,William Miller,Home Office,San Diego,CA,Central
CU-101295,Sarah Martinez,Corporate,Los Angeles,CA,Central
CU-101296,Elizabeth Lopez,Consumer,Houston,TX,West
CU-101297,William Davis,Home Office,Indianapolis,IN,East
CU-101298,Michael Brown,Corporate,Indianapolis,IN,East
CU-101299,Mary Martinez,Consumer,Seattle,WA,Central
CU-101300,John Davis,Corporate,Seattle,WA,South
CU-101301,Linda Garcia,Corporate,Austin,TX,Central
CU-101302,Sarah Lopez,Home Office,Philadelphia,PA,Central
CU-101303,Sarah Hernandez,Corporate,Dallas,TX,West
CU-101304,Mary Gonzalez,Home Office,Los Angeles,CA,East
CU-101305,Elizabeth Johnson,Consumer,San Jose,CA,East
CU-101306,William Williams,Home Office,Dallas,TX,Central
CU-101307,William Smith,Home Office,Dallas,TX,East
CU-101308,David Hernandez,Corporate,Philadelphia,PA,Central
CU-101309,William Gonzalez,Home Office,Philadelphia,PA,West
CU-101310,Lisa Gonzalez,Home Office,San Francisco,CA,East
CU-101311,Michael Williams,Home Office,Austin,TX,West
CU-101312,Linda Gonzalez,Corporate,San Francisco,CA,West
CU-101313,Lisa Brown,Home Office,Charlotte,NC,Central
CU-101314,William Gonzalez,Consumer,Los Angeles,CA,East
CU-101315,Joseph Miller,Corporate,Philadelphia,PA,Central
CU-101316,Jennifer Miller,Home Office,San Francisco,CA,South
CU-101317,William Williams,Home Office,San Francisco,CA,South
CU-101318,Mary Anderson,Corporate,New York,NY,South
CU-101319,Sarah Johnson,Home Office,Austin,TX,Central
CU-101320,William Garcia,Corporate,Columbus,OH,Central
CU-101321,William Hernandez,Home Office,Houston,TX,South
CU-101322,Jennifer Lopez,Home Office,Charlotte,NC,West
CU-101323,James Hernandez,Home Office,Indianapolis,IN,West
CU-101324,John Hernandez,Consumer,Austin,TX,East
CU-101325,Linda Johnson,Home Office,New York,NY,East
CU-101326,Patricia Brown,Home Office,Charlotte,NC,Central
CU-101327,Robert Smith,Consumer,Dallas,TX,East
CU-101328,Robert Martinez,Home Office,Los Angeles,CA,East
CU-101329,Michael Wilson,Home Office,Houston,TX,West
CU-101330,Lisa Anderson,Consumer,Fort Worth,TX,West
CU-101331,Mary Davis,Home Office,Dallas,TX,East
CU-101332,William Gonzalez,Corporate,Charlotte,NC,Central
CU-101333,Lisa Gonzalez,Consumer,Dallas,TX,Central
CU-101334,Richard Miller,Corporate,Los Angeles,CA,East
CU-101335,William Williams,Corporate,Dallas,TX,East
CU-101336,Robert Martinez,Corporate,San Francisco,CA,West
CU-101337,Emma Williams,Home Office,San Francisco,CA,South
CU-101338,Emma Anderson,Corporate,San Antonio,TX,Central
CU-101339,Sarah Johnson,Consumer,Houston,TX,Central
CU-101340,John Anderson,Corporate,Charlotte,NC,West
CU-101341,Sarah Hernandez,Corporate,New York,NY,Central
CU-101342,James Anderson,Corporate,Phoenix,AZ,East
CU-101343,Elizabeth Davis,Corporate,Indianapolis,IN,South
CU-101344,Jennifer Smith,Corporate,Chicago,IL,South
CU-101345,Patricia Garcia,Home Office,Houston,TX,Central
CU-101346,Sarah Hernandez,Home Office,Fort Worth,TX,East
CU-101347,James Johnson,Corporate,Jacksonville,FL,Central
CU-101348,Lisa Rodriguez,Consumer,San Antonio,TX,South
CU-101349,Mary Lopez,Corporate,San Antonio,TX,East
CU-101350,Elizabeth Johnson,Home Office,Jacksonville,FL,South
CU-101351,David Smith,Consumer,San Antonio,TX,East
CU-101352,Elizabeth Miller,Consumer,San Diego,CA,Central
CU-101353,Joseph Smith,Consumer,San Francisco,CA,Central
CU-101354,James Gonzalez,Home Office,Los Angeles,CA,East
CU-101355,Emma Brown,Home Office,Fort Worth,TX,South
CU-101356,David Lopez,Home Office,Seattle,WA,West
CU-101357,Sarah Lopez,Consumer,Chicago,IL,South
CU-101358,Elizabeth Anderson,Home Office,New York,NY,East
CU-101359,David Smith,Consumer,San Diego,CA,East
CU-101360,Emma Davis,Home Office,San Jose,CA,West
CU-101361,Emma Johnson,Corporate,Chicago,IL,West
CU-101362,Robert Miller,Corporate,Chicago,IL,South
CU-101363,Emma Hernandez,Home Office,Austin,TX,West
CU-101364,Robert Gonzalez,Consumer,Austin,TX,West
CU-101365,Michael Johnson,Corporate,Austin,TX,West
CU-101366,Lisa Lopez,Corporate,Columbus,OH,West
CU-101367,Jennifer Anderson,Home Office,Charlotte,NC,East
CU-101368,Emma Gonzalez,Home Office,Phoenix,AZ,South
CU-101369,John Anderson,Corporate,Philadelphia,PA,East
CU-101370,John Williams,Consumer,New York,NY,Central
CU-101371,Elizabeth Lopez,Consumer,Columbus,OH,West
CU-101372,William Rodriguez,Corporate,Phoenix,AZ,South
CU-101373,Lisa Martinez,Home Office,San Diego,CA,East
CU-101374,Elizabeth Martinez,Consumer,Philadelphia,PA,Central
CU-101375,Linda Smith,Home Office,Jacksonville,FL,West
CU-101376,Emma Rodriguez,Consumer,San Antonio,TX,Central
CU-101377,Jennifer Davis,Home Office,Seattle,WA,West
CU-101378,Sarah Brown,Consumer,Dallas,TX,West
CU-101379,Elizabeth Williams,Consumer,San Francisco,CA,East
CU-101380,Patricia Jones,Consumer,Los Angeles,CA,South
CU-101381,James Martinez,Corporate,Dallas,TX,East
CU-101382,Sarah Anderson,Home Office,Houston,TX,West
CU-101383,John Davis,Home Office,Philadelphia,PA,East
CU-101384,Jennifer Lopez,Corporate,Chicago,IL,Central
CU-101385,Robert Lopez,Home Office,Columbus,OH,Central
CU-101386,Emma Garcia,Consumer,San Diego,CA,East
CU-101387,Linda Wilson,Consumer,San Diego,CA,South
CU-101388,Michael Davis,Home Office,San Diego,CA,South
CU-101389,Linda Williams,Consumer,Los Angeles,CA,South
CU-101390,Richard Garcia,Consumer,Philadelphia,PA,South
CU-101391,Patricia Jones,Consumer,San Antonio,TX,Central
CU-101392,Sarah Lopez,Home Office,Phoenix,AZ,East
CU-101393,David Johnson,Corporate,Dallas,TX,South
CU-101394,Lisa Gonzalez,Corporate,Columbus,OH,West
CU-101395,Lisa Gonzalez,Home Office,San Jose,CA,West
CU-101396,Jennifer Johnson,Corporate,Seattle,WA,South
CU-101397,Elizabeth Wilson,Corporate,San Antonio,TX,Central
CU-101398,Linda Lopez,Consumer,New York,NY,West
CU-101399,Linda Martinez,Consumer,Austin,TX,West
